No,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Platform_LE
492,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ", Excitement ,2019-11-10 14:00:00, FerrariSpeedster ,Facebook, #Excitement #SymphonyOfSpeed ,0.4857142857142857,0.49999999999999994, Italy ,2019,11,10,14,0
493,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ", Joy ,2021-04-02 18:20:00, KeukenhofAdventurer ,Instagram, #Joy #SpringtimeColors ,0.8571428571428572,0.8571428571428572, Netherlands ,2021,4,2,18,1
494,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ", Exploration ,2017-08-22 21:30:00, KyotoAdventurer ,Twitter, #Exploration #JapaneseTraditions ,0.3714285714285714,0.35714285714285715, Japan ,2017,8,22,21,2
495,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur. ", Awe ,2020-06-15 16:45:00, CanyonMarveler ,Instagram, #Awe #EarthsGrandeur ,0.5714285714285714,0.5714285714285714, USA ,2020,6,15,16,1
496,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ", Serenity ,2016-09-10 19:15:00, SantoriniTraveler ,Facebook, #Serenity #SunsetHues ,0.4857142857142857,0.49999999999999994, Greece ,2016,9,10,19,0
497,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ", Amazement ,2023-01-28 13:00:00, PetraExplorer ,Twitter, #Amazement #AncientTales ,0.7142857142857142,0.7142857142857142, Jordan ,2023,1,28,13,2
498,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ", Romance ,2019-04-18 16:30:00, VeniceRomantic ,Instagram, #Romance #TimelessCity ,0.42857142857142855,0.42857142857142855, Italy ,2019,4,18,16,1
499,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ", Awe ,2017-11-05 22:00:00, MachuPicchuAdventurer ,Facebook, #Awe #AncientCivilizations ,0.657142857142857,0.6428571428571428, Peru ,2017,11,5,22,0
500,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ", Excitement ,2022-07-20 21:45:00, TimesSquareExplorer ,Instagram, #Excitement #UrbanEnergy ,0.8571428571428572,0.8571428571428572, USA ,2022,7,20,21,1
501,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ", Captivation ,2018-03-15 17:30:00, ColosseumAdventurer ,Twitter, #Captivation #GladiatorTales ,0.5714285714285714,0.5714285714285714, Italy ,2018,3,15,17,2
502,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ", Serenity ,2019-10-28 14:15:00, MaldivesSailor ,Facebook, #Serenity #ParadiseWhispers ,0.4857142857142857,0.49999999999999994, Maldives ,2019,10,28,14,0
503,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ", Wonder ,2021-06-10 16:00:00, AmazonExplorer ,Instagram, #Wonder #NatureOrchestra ,0.7142857142857142,0.7142857142857142, Brazil ,2021,6,10,16,1
504,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ", Awe ,2017-08-18 19:30:00, GreatWallWalker ,Twitter, #Awe #EngineeringMarvels ,0.3714285714285714,0.35714285714285715, China ,2017,8,18,19,2
505,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ", Accomplishment ,2020-04-15 05:30:00, FujiSummitAchiever ,Facebook, #Accomplishment #SunriseHues ,0.657142857142857,0.6428571428571428, Japan ,2020,4,15,5,0
506,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ", Exploration ,2016-11-22 13:00:00, AngkorWatAdventurer ,Instagram, #Exploration #KhmerStories ,0.42857142857142855,0.42857142857142855, Cambodia ,2016,11,22,13,1
507,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ", Adventure ,2019-01-10 14:45:00, AlpsSkiAdventurer ,Twitter, #Adventure #SnowPeakDance ,0.4857142857142857,0.49999999999999994, Switzerland ,2019,1,10,14,2
508,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ", Tranquility ,2023-02-28 16:20:00, KyotoBambooSeeker ,Facebook, #Tranquility #ZenWisdom ,0.5714285714285714,0.5714285714285714, Japan ,2023,2,28,16,0
509,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ", Grandeur ,2018-05-28 18:30:00, NorwayFjordExplorer ,Instagram, #Grandeur #IcyMasterpiece ,0.4857142857142857,0.49999999999999994, Norway ,2018,5,28,18,1
510,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ", Emotion ,2022-09-15 20:00:00, AdeleConcertGoer ,Instagram, #Emotion #AdeleConcert ,1.0,1.0, USA ,2022,9,15,20,1
511,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ", Energy ,2019-07-28 21:30:00, BeyonceDancer ,Twitter, #Energy #BeyonceConcert ,0.8571428571428572,0.8571428571428572, USA ,2019,7,28,21,2
512,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ", Enchantment ,2021-05-10 19:45:00, SwiftieDreamer ,Facebook, #Enchantment #TaylorSwift ,0.7142857142857142,0.7142857142857142, USA ,2021,5,10,19,0
513,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ", Nostalgia ,2018-12-02 22:15:00, QueenTributeFan ,Instagram, #Nostalgia #QueenTribute ,0.4857142857142857,0.49999999999999994, UK ,2018,12,2,22,1
514,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ", Serenity ,2020-08-18 19:00:00, SheeranMelodyLover ,Twitter, #Serenity #EdSheeranConcert ,0.3714285714285714,0.35714285714285715, UK ,2020,8,18,19,2
515,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ", Joy ,2017-03-28 20:30:00, MarsJoyExplorer ,Facebook, #Joy #BrunoMars ,0.657142857142857,0.6428571428571428, USA ,2017,3,28,20,0
516,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", Celebration ,2022-01-15 21:15:00, MJTributeDancer ,Instagram, #Celebration #MJTribute ,0.5714285714285714,0.5714285714285714, USA ,2022,1,15,21,1
517,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ", Charm ,2019-06-10 18:45:00, SinatraCharmListener ,Twitter, #Charm #SinatraTribute ,0.4857142857142857,0.49999999999999994, USA ,2019,6,10,18,2
518,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ", Ecstasy ,2023-03-20 22:30:00, MetallicaMoshWarrior ,Facebook, #Ecstasy #MetallicaConcert ,0.8571428571428572,0.8571428571428572, USA ,2023,3,20,22,0
519,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ", Hope ,2016-11-28 19:00:00, ColdplayHopeSeeker ,Instagram, #Hope #ColdplayMagic ,0.7142857142857142,0.7142857142857142, UK ,2016,11,28,19,1
520,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ", Enthusiasm ,2018-08-05 20:00:00, BieberDanceEnthusiast ,Instagram, #Enthusiasm #JustinBieber ,1.0,1.0, Canada ,2018,8,5,20,1
521,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ", Creativity ,2021-04-15 21:30:00, GagaArtisticChameleon ,Twitter, #Creativity #LadyGaga ,0.8571428571428572,0.8571428571428572, USA ,2021,4,15,21,2
522,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ", Emotion ,2019-11-28 19:45:00, AdeleMelodyTearjerker ,Facebook, #Emotion #AdeleMelodies ,0.7142857142857142,0.7142857142857142, UK ,2019,11,28,19,0
523,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ", Colorful ,2020-06-22 22:00:00, KatyPerryColorExplosion ,Instagram, #Colorful #KatyPerry ,0.4857142857142857,0.49999999999999994, USA ,2020,6,22,22,1
524,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ", Pride ,2017-09-10 20:15:00, JayZEmpireListener ,Twitter, #Pride #JayZAnthem ,0.3714285714285714,0.35714285714285715, USA ,2017,9,10,20,2
525,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ", Hypnotic ,2022-02-28 21:15:00, ShakiraHipsDancer ,Facebook, #Hypnotic #ShakiraRhythms ,0.657142857142857,0.6428571428571428, Colombia ,2022,2,28,21,0
526,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ", Connection ,2016-05-15 19:30:00, U2ConnectionSeeker ,Instagram, #Connection #U2Anthem ,0.5714285714285714,0.5714285714285714, Ireland ,2016,5,15,19,1
527,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ", Iconic ,2018-12-10 22:30:00, GunsNRosesRiffRockstar ,Twitter, #Iconic #GNRConcert ,0.4857142857142857,0.49999999999999994, USA ,2018,12,10,22,2
528,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ", Euphoria ,2023-01-22 20:00:00, ArianaEuphoriaChaser ,Facebook, #Euphoria #ArianaGrande ,0.8571428571428572,0.8571428571428572, USA ,2023,1,22,20,0
529,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ", Journey ,2020-03-05 18:45:00, MarleyReggaeTraveler ,Instagram, #Journey #BobMarleyTribute ,0.7142857142857142,0.7142857142857142, Jamaica ,2020,3,5,18,1
530,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ", Excitement ,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee ,Twitter, #Excitement #MoviePremiereThrills ,1.0,1.0, USA ,2018,10,12,20,2
531,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ", Nostalgia ,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker ,Instagram, #Nostalgia #ClassicFilmMoments ,0.8571428571428572,0.8571428571428572, UK ,2019,6,25,22,1
532,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ", Engagement ,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection ,Facebook, #Engagement #WebSeriesJourney ,0.7142857142857142,0.7142857142857142, Canada ,2020,7,8,19,0
533,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ", Pride ,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess ,Twitter, #Pride #IndieFilmSuccess ,0.4857142857142857,0.49999999999999994, Australia ,2017,9,18,21,2
534,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ", Touched ,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments ,Instagram, #Touched #FamilyDramaMoments ,0.657142857142857,0.6428571428571428, India ,2021,1,15,18,1
535,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ", Gratitude ,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient ,Facebook, #Gratitude #OscarWinningMoment ,0.3714285714285714,0.35714285714285715, USA ,2016,2,28,20,0
536,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ", Inspiration ,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder ,Twitter, #Inspiration #HiddenGemDiscovery ,0.4857142857142857,0.49999999999999994, France ,2022,4,20,17,2
537,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ", Contemplation ,2019-11-05 21:15:00, FilmBuffContemplativeViewer ,Instagram, #Contemplation #DeepMeanings ,0.657142857142857,0.6428571428571428, Germany ,2019,11,5,21,1
538,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ", Suspense ,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker ,Facebook, #Suspense #CrimeSeriesThrills ,0.8571428571428572,0.8571428571428572, Japan ,2015,7,12,22,0
539,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ", Satisfaction ,2020-09-10 19:45:00, FilmCriticSatisfactionSeeker ,Twitter, #Satisfaction #FulfillingEnding ,0.4857142857142857,0.49999999999999994, Brazil ,2020,9,10,19,2
540,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ", Joy ,2018-07-15 21:30:00, FootballFanWorldCupCelebration ,Instagram, #Joy #WorldCupTriumph ,1.0,1.0, Brazil ,2018,7,15,21,1
541,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ", Inspiration ,2020-08-08 19:45:00, OlympicsEnthusiastGoldMedalWinner ,Twitter, #Inspiration #OlympicAchievement ,0.8571428571428572,0.8571428571428572, USA ,2020,8,8,19,2
542,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ", Excitement ,2019-06-25 22:15:00, CricketFanChampionshipThrills ,Facebook, #Excitement #CricketChampionship ,0.7142857142857142,0.7142857142857142, India ,2019,6,25,22,0
543,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ", Admiration ,2021-11-07 17:30:00, MarathonSpectatorRecordBreaking ,Instagram, #Admiration #MarathonRecords ,0.4857142857142857,0.49999999999999994, Kenya ,2021,11,7,17,1
544,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ", Captivation ,2017-09-10 20:15:00, TennisEnthusiastGrandSlamDrama ,Twitter, #Captivation #TennisRivalry ,0.657142857142857,0.6428571428571428, UK ,2017,9,10,20,2
545,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title. ", Triumph ,2022-06-20 21:00:00, BasketballFanUnderdogTriumph ,Facebook, #Triumph #BasketballFinals ,0.3714285714285714,0.35714285714285715, USA ,2022,6,20,21,0
546,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ", Awe ,2016-04-10 18:30:00, GolfEnthusiastPrecisionVictory ,Instagram, #Awe #GolfVictory ,0.4857142857142857,0.49999999999999994, Scotland ,2016,4,10,18,1
547,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship. ", Thrill ,2019-11-24 19:45:00, F1FanHighSpeedRaceExcitement ,Twitter, #Thrill #Formula1Championship ,0.657142857142857,0.6428571428571428, Germany ,2019,11,24,19,2
548,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds. ", Determination ,2015-09-28 22:30:00, CyclingEnthusiastWorldChampion ,Facebook, #Determination #CyclingChampion ,0.8571428571428572,0.8571428571428572, Italy ,2015,9,28,22,0
549,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity. ", Heartwarming ,2020-12-12 20:00:00, HockeyFanComebackVictory ,Instagram, #Heartwarming #HockeyFinalsComeback ,0.4857142857142857,0.49999999999999994, Canada ,2020,12,12,20,1
550,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season. ", Disappointment ,2019-11-02 18:45:00, SoccerFanTeamDefeats ,Twitter, #Disappointment #SoccerDefeats ,1.0,1.0, Brazil ,2019,11,2,18,2
551,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events. ", Frustration ,2018-07-10 21:15:00, TennisEnthusiastUnexpectedSetback ,Instagram, #Frustration #TennisSetback ,0.8571428571428572,0.8571428571428572, USA ,2018,7,10,21,1
